protocol,srcPort,srcIP,destPort,destIP,isMalicious,action,ruleMatch,ruleSeverity
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
UDP,50742,192.168.1.10,443,172.217.168.174,false,true,false,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
UDP,443,172.217.168.174,50742,192.168.1.10,false,false,false,MEDIUM
UDP,443,172.217.168.174,50742,192.168.1.10,false,false,false,MEDIUM
UDP,443,172.217.168.174,50742,192.168.1.10,false,false,false,MEDIUM
UDP,50742,192.168.1.10,443,172.217.168.174,false,true,false,MEDIUM
UDP,443,172.217.168.174,50742,192.168.1.10,false,false,false,MEDIUM
UDP,5353,fe80:0:0:0:bf80:2897:c5fa:fbe0,5353,ff02:0:0:0:0:0:0:fb,false,true,false,MEDIUM
UDP,5353,192.168.1.4,5353,224.0.0.251,false,true,false,MEDIUM
UDP,5353,fe80:0:0:0:bf80:2897:c5fa:fbe0,5353,ff02:0:0:0:0:0:0:fb,false,true,false,MEDIUM
UDP,5353,192.168.1.4,5353,224.0.0.251,false,false,false,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
UDP,46758,192.168.1.4,1900,239.255.255.250,false,false,false,MEDIUM
TCP,63849,192.168.1.10,443,52.109.28.54,true,false,true,MEDIUM
TCP,63854,192.168.1.10,443,52.109.72.2,true,false,true,MEDIUM
TCP,443,52.109.72.2,63854,192.168.1.10,true,false,true,MEDIUM
TCP,443,52.109.28.54,63849,192.168.1.10,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
UDP,65300,192.168.1.10,53,192.168.1.1,false,true,false,MEDIUM
UDP,53,192.168.1.1,65300,192.168.1.10,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,443,52.109.76.243,63961,192.168.1.10,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,443,52.109.76.243,63961,192.168.1.10,true,false,true,MEDIUM
TCP,443,52.109.76.243,63961,192.168.1.10,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,443,52.109.76.243,63961,192.168.1.10,true,false,true,MEDIUM
TCP,443,52.109.76.243,63961,192.168.1.10,true,false,true,MEDIUM
TCP,443,52.109.76.243,63961,192.168.1.10,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,443,52.109.76.243,63961,192.168.1.10,true,false,true,MEDIUM
TCP,443,52.109.76.243,63961,192.168.1.10,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,443,52.109.76.243,63961,192.168.1.10,true,false,true,MEDIUM
TCP,443,52.109.76.243,63961,192.168.1.10,true,false,true,MEDIUM
TCP,443,52.109.76.243,63961,192.168.1.10,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,443,52.109.76.243,63961,192.168.1.10,true,false,true,MEDIUM
TCP,443,52.109.76.243,63961,192.168.1.10,true,false,true,MEDIUM
TCP,63961,192.168.1.10,443,52.109.76.243,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63957,192.168.1.10,443,13.107.42.12,true,false,true,MEDIUM
TCP,443,13.107.42.12,63957,192.168.1.10,true,false,true,MEDIUM
TCP,443,13.107.42.12,63957,192.168.1.10,true,false,true,MEDIUM
TCP,63957,192.168.1.10,443,13.107.42.12,true,false,true,MEDIUM
TCP,63126,192.168.1.10,443,52.2.131.23,true,false,true,MEDIUM
UDP,50742,192.168.1.10,443,172.217.168.174,false,true,false,MEDIUM
UDP,50742,192.168.1.10,443,172.217.168.174,false,true,false,MEDIUM
UDP,443,172.217.168.174,50742,192.168.1.10,false,false,false,MEDIUM
UDP,443,172.217.168.174,50742,192.168.1.10,false,true,false,MEDIUM
TCP,443,52.2.131.23,63126,192.168.1.10,true,false,true,MEDIUM
UDP,443,172.217.168.174,50742,192.168.1.10,false,true,false,MEDIUM
UDP,50742,192.168.1.10,443,172.217.168.174,false,true,false,MEDIUM
UDP,443,172.217.168.174,50742,192.168.1.10,false,true,false,MEDIUM
UDP,137,192.168.1.10,137,192.168.1.255,false,true,false,MEDIUM
TCP,63872,192.168.1.10,443,142.250.200.130,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,142.250.200.130,63872,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
UDP,137,192.168.1.10,137,192.168.1.255,false,true,false,MEDIUM
UDP,5353,fe80:0:0:0:ec4e:5cff:fe4f:c1a0,5353,ff02:0:0:0:0:0:0:fb,false,false,false,MEDIUM
UDP,5353,192.168.1.2,5353,224.0.0.251,false,true,false,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
UDP,137,192.168.1.10,137,192.168.1.255,false,true,false,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,52.109.28.54,63846,192.168.1.10,true,false,true,MEDIUM
TCP,63846,192.168.1.10,443,52.109.28.54,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,61998,192.168.1.10,53,192.168.1.1,false,true,false,MEDIUM
UDP,62973,192.168.1.10,53,192.168.1.1,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,false,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,53,192.168.1.1,61998,192.168.1.10,true,false,true,MEDIUM
UDP,53,192.168.1.1,62973,192.168.1.10,true,false,true,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,false,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,55899,192.168.1.10,53,192.168.1.1,false,true,false,MEDIUM
UDP,61867,192.168.1.10,53,192.168.1.1,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,false,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,53,192.168.1.1,55899,192.168.1.10,true,false,true,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,53,192.168.1.1,61867,192.168.1.10,true,false,true,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
TCP,63962,192.168.1.10,443,216.58.215.170,true,false,true,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,false,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
TCP,443,216.58.215.170,63962,192.168.1.10,true,false,true,MEDIUM
TCP,63962,192.168.1.10,443,216.58.215.170,true,false,true,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
TCP,63962,192.168.1.10,443,216.58.215.170,true,false,true,MEDIUM
TCP,63962,192.168.1.10,443,216.58.215.170,true,false,true,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,false,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,false,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,false,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,false,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,false,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
TCP,63962,192.168.1.10,443,216.58.215.170,true,false,true,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
TCP,443,216.58.215.170,63962,192.168.1.10,true,false,true,MEDIUM
TCP,443,216.58.215.170,63962,192.168.1.10,true,false,true,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
TCP,443,216.58.215.170,63962,192.168.1.10,true,false,true,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
TCP,443,216.58.215.170,63962,192.168.1.10,true,false,true,MEDIUM
TCP,443,216.58.215.170,63962,192.168.1.10,true,false,true,MEDIUM
TCP,443,216.58.215.170,63962,192.168.1.10,true,false,true,MEDIUM
TCP,63962,192.168.1.10,443,216.58.215.170,true,false,true,MEDIUM
TCP,443,216.58.215.170,63962,192.168.1.10,true,false,true,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,false,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
TCP,63962,192.168.1.10,443,216.58.215.170,true,false,true,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,false,false,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
TCP,443,216.58.215.170,63962,192.168.1.10,true,false,true,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,false,false,MEDIUM
UDP,64187,192.168.1.10,53,192.168.1.1,false,true,false,MEDIUM
UDP,62427,192.168.1.10,53,192.168.1.1,false,true,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,false,false,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
TCP,443,216.58.215.170,63962,192.168.1.10,true,false,true,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,false,false,MEDIUM
TCP,443,216.58.215.170,63962,192.168.1.10,true,false,true,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
UDP,60372,192.168.1.10,443,216.58.215.170,false,true,false,MEDIUM
UDP,64614,192.168.1.10,53,192.168.1.1,false,true,false,MEDIUM
UDP,56026,192.168.1.10,53,192.168.1.1,false,true,false,MEDIUM
UDP,53,192.168.1.1,64187,192.168.1.10,true,false,true,MEDIUM
UDP,53,192.168.1.1,62427,192.168.1.10,true,false,true,MEDIUM
UDP,61396,192.168.1.10,443,142.250.200.106,false,false,false,MEDIUM
UDP,61396,192.168.1.10,443,142.250.200.106,false,false,false,MEDIUM
UDP,53,192.168.1.1,64614,192.168.1.10,true,false,true,MEDIUM
UDP,49735,192.168.1.10,443,216.58.209.74,false,false,false,MEDIUM
UDP,49735,192.168.1.10,443,216.58.209.74,false,false,false,MEDIUM
UDP,443,216.58.215.170,60372,192.168.1.10,false,true,false,MEDIUM
TCP,63962,192.168.1.10,443,216.58.215.170,true,false,true,MEDIUM
TCP,63963,192.168.1.10,443,142.250.200.106,true,false,true,MEDIUM
UDP,62330,192.168.1.10,53,192.168.1.1,false,true,false,MEDIUM
UDP,49499,192.168.1.10,53,192.168.1.1,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,53,192.168.1.1,56026,192.168.1.10,true,false,true,MEDIUM
UDP,443,216.58.209.74,49735,192.168.1.10,false,true,false,MEDIUM
UDP,443,142.250.200.106,61396,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.209.74,49735,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.209.74,49735,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.209.74,49735,192.168.1.10,false,true,false,MEDIUM
UDP,49735,192.168.1.10,443,216.58.209.74,false,true,false,MEDIUM
UDP,443,142.250.200.106,61396,192.168.1.10,false,true,false,MEDIUM
UDP,443,142.250.200.106,61396,192.168.1.10,false,true,false,MEDIUM
UDP,443,142.250.200.106,61396,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.209.74,49735,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.209.74,49735,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.209.74,49735,192.168.1.10,false,true,false,MEDIUM
UDP,443,142.250.200.106,61396,192.168.1.10,false,true,false,MEDIUM
UDP,443,142.250.200.106,61396,192.168.1.10,false,true,false,MEDIUM
UDP,443,142.250.200.106,61396,192.168.1.10,false,true,false,MEDIUM
UDP,53,192.168.1.1,62330,192.168.1.10,true,false,true,MEDIUM
UDP,53,192.168.1.1,49499,192.168.1.10,true,false,true,MEDIUM
TCP,443,142.250.200.106,63963,192.168.1.10,true,false,true,MEDIUM
TCP,63963,192.168.1.10,443,142.250.200.106,true,false,true,MEDIUM
UDP,61396,192.168.1.10,443,142.250.200.106,false,false,false,MEDIUM
UDP,61396,192.168.1.10,443,142.250.200.106,false,false,false,MEDIUM
UDP,49735,192.168.1.10,443,216.58.209.74,false,true,false,MEDIUM
TCP,63963,192.168.1.10,443,142.250.200.106,true,false,true,MEDIUM
TCP,63963,192.168.1.10,443,142.250.200.106,true,false,true,MEDIUM
UDP,443,216.58.209.74,49735,192.168.1.10,false,true,false,MEDIUM
UDP,49735,192.168.1.10,443,216.58.209.74,false,true,false,MEDIUM
UDP,59194,192.168.1.10,443,142.250.184.170,false,false,false,MEDIUM
UDP,59194,192.168.1.10,443,142.250.184.170,false,false,false,MEDIUM
UDP,61396,192.168.1.10,443,142.250.200.106,false,false,false,MEDIUM
UDP,49735,192.168.1.10,443,216.58.209.74,false,true,false,MEDIUM
UDP,49735,192.168.1.10,443,216.58.209.74,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,49735,192.168.1.10,443,216.58.209.74,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,56339,192.168.1.10,53,192.168.1.1,false,true,false,MEDIUM
UDP,58537,192.168.1.10,53,192.168.1.1,false,true,false,MEDIUM
TCP,63963,192.168.1.10,443,142.250.200.106,true,false,true,MEDIUM
UDP,61396,192.168.1.10,443,142.250.200.106,false,false,false,MEDIUM
UDP,443,216.58.209.74,49735,192.168.1.10,false,true,false,MEDIUM
UDP,443,216.58.209.74,49735,192.168.1.10,false,true,false,MEDIUM
UDP,443,142.250.200.106,61396,192.168.1.10,false,true,false,MEDIUM
TCP,443,142.250.200.106,63963,192.168.1.10,true,false,true,MEDIUM
TCP,443,142.250.200.106,63963,192.168.1.10,true,false,true,MEDIUM
UDP,443,142.250.184.170,59194,192.168.1.10,false,true,false,MEDIUM
UDP,443,142.250.184.170,59194,192.168.1.10,false,true,false,MEDIUM
UDP,49735,192.168.1.10,443,216.58.209.74,false,true,false,MEDIUM
UDP,443,142.250.184.170,59194,192.168.1.10,false,true,false,MEDIUM
UDP,443,142.250.184.170,59194,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,59194,192.168.1.10,443,142.250.184.170,false,true,false,MEDIUM
UDP,61396,192.168.1.10,443,142.250.200.106,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,false,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,61396,192.168.1.10,443,142.250.200.106,false,true,false,MEDIUM
UDP,61396,192.168.1.10,443,142.250.200.106,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,50732,192.168.1.10,443,172.217.17.4,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,false,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,false,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
UDP,443,172.217.17.4,50732,192.168.1.10,false,true,false,MEDIUM
